Epoch,AUC_dev,PR_AUC,ACC,BACC,PREC,TPR,KAPPA,RECALL
0,0.7780604432679332,0.7833254004655525,0.6500201369311317,0.6511302294197031,0.6036240090600227,0.8631578947368421,0.3015850974748686,0.8631578947368421
1,0.8078817606145541,0.8141063675743917,0.7321788159484495,0.7317645074224022,0.7735124760076776,0.6526315789473685,0.4639066041438924,0.6526315789473685
2,0.8108396916848334,0.8109265816651183,0.7128473620620217,0.7121330971659918,0.79,0.5757085020242915,0.42486644001942686,0.5757085020242915
3,0.8225714990138068,0.8259228532529266,0.7313733387031817,0.7307101889338732,0.8073593073593074,0.6040485829959514,0.46202635879548504,0.6040485829959514
5,0.8311131007993358,0.8339091748342138,0.7426500201369312,0.7421136977058029,0.8028455284552846,0.6396761133603239,0.4847405105775766,0.6396761133603239
6,0.8334961849891,0.8362176933046133,0.7398308497784938,0.7392628205128204,0.803921568627451,0.6307692307692307,0.4790630515000802,0.6307692307692307
7,0.8410236945915084,0.8421947816728719,0.7575513491743858,0.7573338394062079,0.7788546255506608,0.7157894736842105,0.5148848198464264,0.7157894736842105
8,0.8455452610816983,0.8480967706422041,0.7708417237213049,0.7706098178137653,0.7952127659574468,0.7263157894736842,0.5414639703307413,0.7263157894736842
9,0.8537877608221738,0.8577968043821278,0.779299234796617,0.7790907557354926,0.8015803336259877,0.7392712550607288,0.558407587417308,0.7392712550607288
10,0.8579875168690958,0.8610375899909926,0.7809101892871526,0.7806174089068826,0.8143767060964513,0.7246963562753036,0.5615568983560071,0.7246963562753036
11,0.8631793055123016,0.8666900204289378,0.7728554168344745,0.7724865047233469,0.8156161806208843,0.7020242914979757,0.5453686040819082,0.7020242914979757
12,0.8690160126647981,0.8712405334048741,0.7833266210229561,0.7829832995951417,0.8241860465116279,0.7174089068825911,0.5663487508440244,0.7174089068825911
13,0.8764601500051905,0.8783875715216105,0.7929923479661699,0.792623987854251,0.839134524929445,0.7222672064777328,0.5856728058476965,0.7222672064777328
14,0.8795728225890169,0.8810904803179185,0.7962142569472412,0.795968286099865,0.8251561106155219,0.7489878542510121,0.5922212939756799,0.7489878542510121
18,0.8821070798297518,0.8828589934195132,0.7946033024567056,0.7944838056680161,0.8069432684165961,0.7716599190283401,0.5891017691275848,0.7716599190283401
19,0.8864930447420325,0.8869972719933334,0.8030608135320177,0.80305330634278,0.8022690437601296,0.8016194331983806,0.606109168813971,0.8016194331983806
20,0.8869030935326481,0.8871668374357142,0.8050745066451873,0.8049974696356275,0.8126561199000832,0.7902834008097166,0.610082417350666,0.7902834008097166
