Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.740505109489051	0.7175328691959828	0.5650422875553766	0.5623085158150851	0.8072289156626506	0.1630170316301703	0.12529698881717244	0.1630170316301703
1	0.808243309002433	0.8090964473352618	0.6520338300443013	0.6499218167072182	0.8900634249471459	0.34144363341443634	0.30110568872614496	0.34144363341443634
2	0.8201122465531225	0.8212717991049956	0.6318968989126057	0.6295412814274128	0.9142857142857143	0.28548256285482565	0.2602999135616887	0.28548256285482565
3	0.8273485806974858	0.8272301939940209	0.6246476037051953	0.6222254663422546	0.9168975069252078	0.2684509326845093	0.24563219844598982	0.2684509326845093
4	0.8291925385239255	0.8290947639085496	0.6629077728554168	0.6608652068126522	0.8975903614457831	0.36253041362530414	0.3230398647559206	0.36253041362530414
5	0.8295691808596919	0.8305683226866679	0.6693515908175593	0.6673534468775345	0.9007782101167315	0.37550689375506896	0.3360393866742317	0.37550689375506896
6	0.830620600162206	0.8296782401366709	0.6552557390253725	0.653116301703163	0.9071274298056156	0.340632603406326	0.3075385823334126	0.340632603406326
7	0.8344905109489051	0.834109106609559	0.7088199758356827	0.7072648824006489	0.8783382789317508	0.48012976480129765	0.4158116652896179	0.48012976480129765
8	0.8431344687753448	0.8420667795334591	0.7140555779299235	0.7125751824817518	0.8730385164051355	0.49635036496350365	0.4264014191190634	0.49635036496350365
9	0.8519422546634224	0.8527110240520441	0.7047925896093435	0.703088402270884	0.9032258064516129	0.45417680454176806	0.40755462343253535	0.45417680454176806
11	0.8558520681265206	0.8564117145873376	0.7156665324204591	0.7141255474452555	0.8880706921944035	0.48905109489051096	0.429563545652215	0.48905109489051096
12	0.8655818329278184	0.8661412289936469	0.7559403946838502	0.7549693430656934	0.8542372881355932	0.6131386861313869	0.510919253301714	0.6131386861313869
14	0.8660386050283861	0.8635306329632012	0.7648006443817962	0.76401200324412	0.8412197686645636	0.64882400648824	0.5288464850118887	0.64882400648824
16	0.8678212489862125	0.8656512883788986	0.7869512686266613	0.7866407137064071	0.8131672597864769	0.7412814274128142	0.5736262544848534	0.7412814274128142
17	0.8728668288726684	0.8741937072864783	0.7716472009665727	0.7707237631792376	0.8691796008869179	0.6358475263584753	0.542437728174026	0.6358475263584753
18	0.8801320356853204	0.8790406946304326	0.797019734192509	0.7964366585563666	0.855609756097561	0.7112733171127331	0.5935541955021234	0.7112733171127331
21	0.8819010543390104	0.8839786088402539	0.7925896093435361	0.7919649635036496	0.8554455445544554	0.7007299270072993	0.5846489551302185	0.7007299270072993
25	0.8827341443633414	0.8873675846014626	0.7825211437776883	0.7816120032441201	0.8820286659316428	0.64882400648824	0.5642384458936391	0.64882400648824
29	0.8830030819140308	0.8837369264125698	0.7937978252114378	0.7931429034874291	0.8608608608608609	0.6974858069748581	0.5870433929008791	0.6974858069748581
30	0.8871114355231144	0.8892964162795243	0.8006443817962142	0.8001635036496351	0.847457627118644	0.7299270072992701	0.6008936895232584	0.7299270072992701
35	0.8876934306569343	0.881294074222372	0.8058799838904551	0.8060308191403083	0.790859798605732	0.8280616382806164	0.6118659205846888	0.8280616382806164
37	0.8884382806163827	0.8872271189226936	0.8103101087394281	0.8101274939172749	0.8256410256410256	0.7834549878345499	0.6204705673893509	0.7834549878345499
38	0.8918410381184103	0.8871556199769222	0.8107128473620621	0.8108363341443633	0.7978142076502732	0.8288726682887266	0.6215081425322607	0.8288726682887266
39	0.8973021897810218	0.8960640025990251	0.8227950060410794	0.8226874290348742	0.8312447786131997	0.8069748580697486	0.6455030163328453	0.8069748580697486
40	0.8973323600973238	0.8969255321394312	0.8191703584373742	0.8188999188969992	0.844463971880492	0.7793998377939984	0.6381341724861525	0.7793998377939984
43	0.9009362530413625	0.899568345205136	0.8236004832863472	0.8234047039740471	0.8412017167381974	0.7948094079480941	0.6470520655921572	0.7948094079480941
46	0.9009732360097323	0.9042024418885453	0.8227950060410794	0.8225164639091647	0.8493392070484581	0.7818329278183292	0.6453817375424966	0.7818329278183292
49	0.9034283860502839	0.9056818744933792	0.8203785743052758	0.8198407137064071	0.878001921229587	0.7412814274128142	0.6403594917700364	0.7412814274128142
52	0.9097596107055961	0.9099707969141293	0.824405960531615	0.8237745336577453	0.8957298907646475	0.7315490673154906	0.6483571738075486	0.7315490673154906
66	0.9105602595296026	0.909637719554908	0.8312525171163915	0.8311205190592053	0.8425925925925926	0.8118410381184104	0.662405430707053	0.8118410381184104
73	0.9120003244120032	0.9096973869481658	0.8316552557390253	0.8315094890510949	0.8444632290786137	0.8102189781021898	0.6632018561484918	0.8102189781021898
74	0.9131665855636658	0.9128979676005092	0.8268223922674185	0.8265164639091647	0.8568888888888889	0.7818329278183292	0.6534221193872489	0.7818329278183292
77	0.9143646390916463	0.9127361838391301	0.8268223922674185	0.8265771289537713	0.8500435919790759	0.7907542579075426	0.6534641896659503	0.7907542579075426
82	0.9143701540957015	0.9135998559233867	0.8292388240032219	0.8290653690186538	0.8448422847399829	0.8037307380373074	0.6583485857445124	0.8037307380373074
87	0.9159967558799675	0.9148495676469156	0.8348771647200967	0.8346708840227088	0.8544358311800172	0.8045417680454177	0.6696076560489874	0.8045417680454177
88	0.916415896188159	0.9115797786376051	0.8393072895690696	0.8391205190592051	0.8570205479452054	0.8118410381184104	0.6784842579416142	0.8118410381184104
92	0.9192700729927007	0.9164321383959301	0.8372935964559001	0.8370598540145986	0.8601216333622936	0.8029197080291971	0.6744247033370485	0.8029197080291971
98	0.9200749391727494	0.9171259294625536	0.8433346757954088	0.84311500405515	0.8650519031141869	0.8110300081103001	0.6865215431305622	0.8110300081103001
103	0.9203935117599352	0.9184275291620915	0.8344744260974627	0.834055798864558	0.8791512915129152	0.772911597729116	0.6686610603295425	0.772911597729116
104	0.9215205190592052	0.9209077278990618	0.8409182440596054	0.8408308191403082	0.8480066445182725	0.8280616382806164	0.6817706773540748	0.8280616382806164
145	0.9228849959448499	0.9203415834383957	0.8429319371727748	0.8426157339821574	0.8760035682426405	0.7964314679643146	0.6856549836460217	0.7964314679643146
146	0.9240791565287915	0.9210875670500789	0.8477648006443818	0.847476399026764	0.8779840848806366	0.805352798053528	0.6953439501734309	0.805352798053528
147	0.9241816707218168	0.9223468045446628	0.8368908578332662	0.8366874290348743	0.8562822719449226	0.8069748580697486	0.6736386315744721	0.8069748580697486
152	0.9248149229521492	0.92102592110859	0.8409182440596054	0.8407646390916463	0.8550847457627119	0.8183292781832928	0.6817285441746315	0.8183292781832928
