Epoch,AUC_dev,PR_AUC,ACC,BACC,PREC,TPR,KAPPA,RECALL
21,0.8825303706241256,0.8771996765187391,0.8038662907772856,0.8037892884670783,0.7950310559006211,0.8211708099438653,0.6076674822274055,0.8211708099438653
22,0.8858704255909976,0.8783801160732363,0.8030608135320177,0.8029802269784051,0.7937984496124031,0.8211708099438653,0.6060534484319351,0.8211708099438653
23,0.8866438027317342,0.883129382498701,0.801852597664116,0.8018736877892054,0.8061638280616383,0.7971130713712911,0.6037172150211922,0.7971130713712911
24,0.887799326798556,0.8848828748358428,0.8078936770036247,0.8077382481710149,0.789039039039039,0.842822774659182,0.6156632374420319,0.842822774659182
25,0.8956881629178638,0.8904167781613003,0.8127265404752316,0.8125605011899109,0.7922272047832586,0.8500400962309543,0.6253240623406866,0.8500400962309543
26,0.8957666684833243,0.8901309835825759,0.815545710833669,0.8154849957049022,0.8084440969507428,0.8291900561347233,0.6310420500468492,0.8291900561347233
27,0.8978207893118242,0.8947029941062838,0.8207813129279098,0.8207367585116903,0.815748031496063,0.830793905372895,0.6415261696423908,0.830793905372895
31,0.8990431404302365,0.897036367254916,0.8203785743052758,0.8204107333328143,0.8264058679706602,0.8131515637530072,0.6407757353370502,0.8131515637530072
34,0.9012224808796776,0.898541735510948,0.8231977446637132,0.8231532376733286,0.8181102362204724,0.8331996792301524,0.6463595246584484,0.8331996792301524
38,0.905689512435022,0.904198959244305,0.8248086991542489,0.8247642237810875,0.8196850393700787,0.834803528468324,0.6495817613358201,0.834803528468324
39,0.9066572070704318,0.9051826266524956,0.8240032219089811,0.8238623829877791,0.8058912386706949,0.8556535685645549,0.647902789887651,0.8556535685645549
40,0.9078944807343449,0.9066874554733302,0.828836085380588,0.8288630577463583,0.8341463414634146,0.8227746591820368,0.6576862180161939,0.8227746591820368
41,0.9098142986533376,0.907062030032716,0.8292388240032219,0.8291533985772974,0.8182521268368136,0.8484362469927826,0.6584148746397722,0.8484362469927826
43,0.9113659189822565,0.9086835038377423,0.8296415626258559,0.8294473078430304,0.8042836041358936,0.8732959101844426,0.6591462925864711,0.8732959101844426
44,0.9114265823737489,0.9105334570252754,0.8316552557390253,0.8314913721734752,0.8100224382946896,0.8684843624699278,0.6631957357134003,0.8684843624699278
45,0.9136785891317155,0.9125587045239467,0.8324607329842932,0.8322825914881801,0.8089219330855019,0.8724939855653568,0.664797667114716,0.8724939855653568
51,0.9152691378402016,0.9113611498469703,0.8312525171163915,0.8311332310814563,0.8155487804878049,0.8580593424218124,0.6624201093557189,0.8580593424218124
58,0.9188567124204887,0.916299145013364,0.8397100281917036,0.8396069661037624,0.8257866462010744,0.8628708901363272,0.6793496882511434,0.8628708901363272
68,0.9195395810787312,0.9170727388837192,0.8501812323801853,0.8500890811085764,0.8373168851195065,0.8708901363271853,0.7003031115166154,0.8708901363271853
72,0.9216397671563856,0.9190945724853955,0.8473620620217479,0.8473144608549191,0.8411949685534591,0.8580593424218124,0.6946908956889137,0.8580593424218124
73,0.9217043233858347,0.9193061861278403,0.8453483689085783,0.8453952917422526,0.8539786710418376,0.834803528468324,0.6907215692278549,0.834803528468324
93,0.9238619288233507,0.9211471149507122,0.842126459927507,0.842073403352512,0.8352941176470589,0.8540497193263833,0.6842151708672423,0.8540497193263833
121,0.9241386447214415,0.9204861341750701,0.8449456302859444,0.8450121716066781,0.8567880794701986,0.8299919807538091,0.6899283266077698,0.8299919807538091
129,0.9250145332617052,0.9211160462673752,0.8473620620217479,0.8473929664203798,0.8534201954397395,0.8404170008019246,0.6947388293667462,0.8404170008019246
