Epoch,AUC_dev,PR_AUC,ACC,BACC,PREC,TPR,KAPPA,RECALL
0,0.7623047128435367,0.76852829315243,0.6564639548932742,0.6561778216074533,0.7963246554364471,0.41935483870967744,0.31253418261476673,0.41935483870967744
1,0.8190534736459659,0.8206747815075026,0.7309706000805477,0.7308933252017751,0.7643253234750462,0.6669354838709678,0.46185766762724656,0.6669354838709678
2,0.8236232579866609,0.8256091054325856,0.7349979863068868,0.7348856824020968,0.7881188118811882,0.6419354838709678,0.46987653920407535,0.6419354838709678
3,0.8311473282640853,0.8334440855079288,0.7345952476842529,0.7344970544727896,0.7795957651588066,0.6532258064516129,0.46908586756096704,0.6532258064516129
4,0.8352908545921678,0.837309933344035,0.7462746677406363,0.7461944956271248,0.783457249070632,0.6798387096774193,0.4924675907840895,0.6798387096774193
5,0.839139828199206,0.8416614143307574,0.7498993153443415,0.7498206083097605,0.7868396663577386,0.6846774193548387,0.49971951461265596,0.6846774193548387
6,0.8408299379752421,0.8438636387562312,0.7547321788159485,0.7547439856746165,0.7494071146245059,0.7645161290322581,0.5094755759127911,0.7645161290322581
7,0.8432755689928113,0.8472415197509833,0.7603705195328232,0.7603823346222718,0.7549407114624506,0.7701612903225806,0.5207519994550258,0.7701612903225806
8,0.846616536475229,0.8492472085998676,0.7595650422875554,0.7595817221602263,0.7521568627450981,0.7733870967741936,0.5191457613263504,0.7733870967741936
9,0.8498082812135053,0.8518461568668518,0.7635924285138945,0.7635935431967404,0.7626709573612228,0.7645161290322581,0.5271855472355107,0.7645161290322581
10,0.8536712039031478,0.8539510126258807,0.7680225533628675,0.7680085900397062,0.7739273927392739,0.7564516129032258,0.5360317866082562,0.7564516129032258
11,0.8555673059455531,0.8564431362070966,0.7684252919855014,0.7683904056263462,0.7844311377245509,0.739516129032258,0.5368179035545693,0.739516129032258
12,0.8582753743544494,0.8594923508382715,0.7764800644381796,0.7764821711260478,0.7751004016064257,0.7782258064516129,0.552961651563344,0.7782258064516129
13,0.8626988555264319,0.8622213306498653,0.779299234796617,0.7792658240988244,0.7952218430034129,0.7516129032258064,0.5585686126167745,0.7516129032258064
14,0.8658127449199388,0.8653727345469718,0.7825211437776883,0.7824867645913892,0.7991452991452992,0.7540322580645161,0.5650120197376745,0.7540322580645161
15,0.8666610437806556,0.8651769469508146,0.7841320982682239,0.7840996678171956,0.7998296422487223,0.757258064516129,0.5682358337967105,0.757258064516129
16,0.8721631458749645,0.8709335250153581,0.7861457913813935,0.7860681104507825,0.8279370952821462,0.7217741935483871,0.5722247655299217,0.7217741935483871
17,0.8744809643682039,0.8736471558944068,0.7897704389850987,0.7896893571743699,0.8342644320297952,0.7225806451612903,0.5794723280108445,0.7225806451612903
18,0.8760056315366049,0.8770886801167013,0.7998389045509464,0.7997982248981392,0.8210890233362144,0.7661290322580645,0.5996448860640977,0.7661290322580645
20,0.8787445176861393,0.8805332367011602,0.7998389045509464,0.7998099031998547,0.8145639288738358,0.7758064516129032,0.5996542375366711,0.7758064516129032
22,0.8810701217138557,0.8823566021414467,0.8010471204188482,0.8010293125373057,0.8098006644518272,0.7862903225806451,0.6020797188804529,0.7862903225806451
24,0.8833363610411854,0.8832137069539746,0.8006443817962142,0.8006348454571406,0.8050778050778051,0.792741935483871,0.6012808089838944,0.792741935483871
26,0.8842823034801339,0.8839800096691235,0.7986306886830447,0.798635260685646,0.796,0.8024193548387096,0.597264708840064,0.8024193548387096
29,0.8870318947395739,0.883391911399471,0.8058799838904551,0.8058826200918694,0.8041733547351525,0.8080645161290323,0.6117616680150701,0.8080645161290323
31,0.8886892403913529,0.8862724729187039,0.8030608135320177,0.8030610126385176,0.8025785656728445,0.8032258064516129,0.6061214354046187,0.8032258064516129
32,0.8939538836841149,0.8865120683669105,0.8107128473620621,0.810735927646433,0.7989130434782609,0.8298387096774194,0.621442825705596,0.8298387096774194
33,0.8982038123167158,0.8934354857190336,0.8115183246073299,0.8115073443541899,0.8169129720853858,0.8024193548387096,0.6230280278754055,0.8024193548387096
35,0.8997459969376898,0.8951834343243394,0.8147402335884011,0.8147331508058029,0.8181076672104405,0.8088709677419355,0.6294748780087445,0.8088709677419355
37,0.9003500246541924,0.8978606403279913,0.8207813129279098,0.8207756987517193,0.8234336859235151,0.8161290322580645,0.6415582654551812,0.8161290322580645
40,0.9032173721225962,0.902147245024651,0.8227950060410794,0.8227850154413101,0.8278688524590164,0.8145161290322581,0.645582596396525,0.8145161290322581
49,0.9051248280694469,0.9072508702378835,0.8223922674184454,0.8223710845249526,0.83375104427736,0.8048387096774193,0.644769150864344,0.8048387096774193
51,0.9061577089767212,0.9073083155835686,0.8280306081353201,0.8279958087872732,0.8477331052181352,0.7991935483870968,0.6560369475092191,0.7991935483870968
55,0.908210170503205,0.905838094932516,0.8296415626258559,0.8296330418083202,0.8340147179067866,0.8225806451612904,0.6592769908670926,0.8225806451612904
56,0.9127767108712013,0.913813085093195,0.8352799033427306,0.8352879350167388,0.8305489260143198,0.8419354838709677,0.6705647760349642,0.8419354838709677
62,0.9136266317182675,0.9142759301045684,0.8328634716069271,0.832879285287935,0.8240377062058131,0.8459677419354839,0.6657371902065015,0.8459677419354839
69,0.9178934290089015,0.918315548701238,0.8372935964559001,0.837266109568422,0.8530405405405406,0.8145161290322581,0.674568982297325,0.8145161290322581
75,0.9186304596060519,0.9166643303267075,0.8393072895690696,0.8392968364778242,0.844954881050041,0.8306451612903226,0.67860754167698,0.8306451612903226
80,0.9197421690499054,0.9194302685193444,0.8485702778896497,0.8485447538473516,0.8636363636363636,0.8274193548387097,0.697124786373587,0.8274193548387097
83,0.9199267510964628,0.9189358002465212,0.8453483689085783,0.8453452235745984,0.846839546191248,0.842741935483871,0.6906944802184634,0.842741935483871
87,0.9201149015129888,0.9178317921757108,0.8385018123238018,0.8384923312485402,0.8435708435708436,0.8306451612903226,0.6769971806111952,0.8306451612903226
89,0.9230915708613396,0.9224630325163852,0.8481675392670157,0.848133742506423,0.8684884713919727,0.8201612903225807,0.6963142426777809,0.8201612903225807
116,0.9243482858848261,0.9239356314534078,0.8453483689085783,0.8453374380401215,0.8513957307060755,0.8362903225806452,0.6906896638977686,0.8362903225806452
159,0.9252974722964733,0.925736909781909,0.8497784937575513,0.8497797342537565,0.8487530168946098,0.8508064516129032,0.6995574260968407,0.8508064516129032
