Epoch,AUC_dev,PR_AUC,ACC,BACC,PREC,TPR,KAPPA,RECALL
0,0.7665459110006894,0.756931790891713,0.6649214659685864,0.6509775355437908,0.8320610687022901,0.3694915254237288,0.3100916646851849,0.3694915254237288
1,0.8177058808226128,0.8080049582684306,0.7140555779299235,0.7035124289449379,0.8415697674418605,0.4906779661016949,0.4151956966247856,0.4906779661016949
2,0.8286594169907775,0.8143181864722084,0.7261377366089408,0.7161442954329644,0.8501400560224089,0.514406779661017,0.440499283906418,0.514406779661017
3,0.8322681035940529,0.8159139758768685,0.7378171566653242,0.7307523706700314,0.8079161816065192,0.588135593220339,0.4675073799321847,0.588135593220339
4,0.8395768565370658,0.8234281496525484,0.7486910994764397,0.7435530132549397,0.7914046121593291,0.6398305084745762,0.49154951855456763,0.6398305084745762
6,0.8445962381466499,0.8320315284517656,0.756745871929118,0.7513476072167228,0.8063829787234043,0.6423728813559322,0.5075677379529544,0.6423728813559322
7,0.8477896510009497,0.8365029718261424,0.7639951671365284,0.7612946655046373,0.776536312849162,0.7067796610169491,0.5248144865419873,0.7067796610169491
8,0.8532818658376367,0.8405774894996431,0.7696335078534031,0.7657869063569078,0.7992125984251969,0.688135593220339,0.5350838715928596,0.688135593220339
9,0.8559065130012877,0.8441158073842528,0.7772855416834474,0.7747177309208215,0.7905468025949953,0.7228813559322034,0.5516641269329213,0.7228813559322034
10,0.8604085096973086,0.8457436966453038,0.7764800644381796,0.7764302066938096,0.7593360995850622,0.7754237288135594,0.5523081196366004,0.7754237288135594
11,0.8660233229704593,0.8501974859242372,0.7829238824003222,0.7826498822794854,0.768650461022632,0.7771186440677966,0.5650059690984988,0.7771186440677966
13,0.8679702641882489,0.8521578485038706,0.7893677003624647,0.7894695422558112,0.7712634186622626,0.7915254237288135,0.5782221077510651,0.7915254237288135
14,0.8708807575737867,0.8567912632676826,0.7921868707209021,0.7927956345851165,0.7686084142394822,0.8050847457627118,0.5842825103959548,0.8050847457627118
16,0.8734413413634767,0.858999808637018,0.7966169955698752,0.794576726459149,0.8059836808703535,0.7533898305084745,0.5909736042659061,0.7533898305084745
17,0.876259154233386,0.8615107234919397,0.7962142569472412,0.794232995564343,0.8047016274864376,0.7542372881355932,0.5902129760878911,0.7542372881355932
18,0.8784340570001431,0.8636033426323005,0.7958115183246073,0.7938492657101603,0.8039747064137308,0.7542372881355932,0.5894195918529755,0.7542372881355932
19,0.8830658064180443,0.8666714600577162,0.801449859041482,0.8001814586937576,0.8010517090271692,0.7745762711864407,0.6013009224231122,0.7745762711864407
23,0.8845178011628967,0.8707942307060351,0.8058799838904551,0.8049224735616634,0.8019031141868512,0.785593220338983,0.6104309455856005,0.785593220338983
24,0.8863021449848459,0.8696722688635669,0.8107128473620621,0.8106072037150254,0.7963272120200334,0.8084745762711865,0.6207674664819156,0.8084745762711865
25,0.8902317988475097,0.8809290453641907,0.8139347563431333,0.8123570768890565,0.8193950177935944,0.7805084745762711,0.626116618516703,0.7805084745762711
29,0.8905430102631476,0.8797736519820285,0.815545710833669,0.8146119775745672,0.8122837370242214,0.7957627118644067,0.6298285748510479,0.7957627118644067
31,0.8915712761944404,0.88065000251387,0.815545710833669,0.8142519869401772,0.8172231985940246,0.788135593220339,0.6295616098692016,0.788135593220339
32,0.8947292428164471,0.8827896344121764,0.8215867901731776,0.820367925387307,0.8229623137598597,0.7957627118644067,0.6417369343477458,0.7957627118644067
34,0.8961900178206745,0.8837325495659528,0.819975835682642,0.821272942492553,0.7892659826361483,0.847457627118644,0.6403176375770023,0.847457627118644
36,0.8969480468800812,0.8853619740247937,0.8211840515505437,0.8191442173862142,0.8345454545454546,0.7779661016949152,0.6403374613407107,0.7779661016949152
38,0.9028630149459527,0.8912694979023023,0.8324607329842932,0.8312486179221354,0.8350877192982457,0.8067796610169492,0.6635589024676238,0.8067796610169492
39,0.9044639489053944,0.8935773118806543,0.8296415626258559,0.8290424964553768,0.8232280102476516,0.8169491525423729,0.6583219826589238,0.8169491525423729
40,0.904975805507499,0.8937085176319707,0.8211840515505437,0.821704150786321,0.7996742671009772,0.8322033898305085,0.6421753569638791,0.8322033898305085
41,0.9055253847054385,0.8943004542854901,0.8312525171163915,0.8324573669628107,0.8017446471054719,0.8567796610169491,0.662767423338994,0.8567796610169491
44,0.910383794893141,0.8993043592348531,0.8328634716069271,0.8336722947045281,0.8082191780821918,0.85,0.6657202741986186,0.85
49,0.9144282425172677,0.9025421424582434,0.8385018123238018,0.8401644835256319,0.8035853468433359,0.8737288135593221,0.6775375848231187,0.8737288135593221
52,0.914574580173524,0.9027796983742922,0.8389045509464358,0.8401882227454245,0.8085443037974683,0.8661016949152542,0.6780980951652487,0.8661016949152542
58,0.9182570859945107,0.9085278971715686,0.8461538461538461,0.8457753944612824,0.838135593220339,0.838135593220339,0.6915507889225646,0.838135593220339
59,0.9202882526633452,0.9089953353737047,0.8505839710028191,0.8498364270197849,0.8484065460809647,0.8347457627118644,0.7002049959921803,0.8347457627118644
63,0.9226598982790692,0.9130535416998566,0.8489730165122835,0.8494614774249776,0.8291087489779232,0.8593220338983051,0.6977229026782181,0.8593220338983051
75,0.9264503687708938,0.9159242478992585,0.8534031413612565,0.8538425016584934,0.8344262295081967,0.8627118644067797,0.7065545454545454,0.8627118644067797
93,0.9267355646031972,0.9158550286985017,0.8570277889649618,0.857576063061774,0.8367346938775511,0.8686440677966102,0.7138671985950857,0.8686440677966102
94,0.927009378617792,0.9155529524265965,0.8566250503423278,0.857112335288838,0.837152209492635,0.8669491525423729,0.7130268166893163,0.8669491525423729
101,0.9280067510438753,0.9184500339331256,0.8630688683044704,0.8628920223213705,0.8535353535353535,0.8593220338983051,0.7255518740832441,0.8593220338983051
147,0.9280314658480429,0.919888577474508,0.8562223117196939,0.856168620003382,0.8443514644351464,0.8550847457627119,0.7119101050561844,0.8550847457627119
192,0.9280451240292935,0.9189329360767536,0.8542086186065244,0.855049949920002,0.8298387096774194,0.8720338983050847,0.7083997845876345,0.8720338983050847
193,0.9282760123313865,0.9192250968372363,0.8542086186065244,0.8548499551231188,0.832520325203252,0.8677966101694915,0.7082833803383713,0.8677966101694915
197,0.9294067146220586,0.9203360249384112,0.8594442207007652,0.8594784525931033,0.8465387823185988,0.8601694915254238,0.7184109270859296,0.8601694915254238
