Epoch	AUC_dev	PR_AUC	ACC	BACC	PREC	TPR	KAPPA	RECALL
0	0.7829325418773192	0.7761501970677921	0.603705195328232	0.5947488139844669	0.88	0.21782178217821782	0.19286603398108293	0.21782178217821782
1	0.8045456788007677	0.8037396609611565	0.6496173983084977	0.6420657703063776	0.8851351351351351	0.32425742574257427	0.28837274574448735	0.32425742574257427
2	0.8064249973384434	0.8066015640700622	0.6629077728554168	0.6558519837034844	0.8787878787878788	0.3589108910891089	0.3160434686883865	0.3589108910891089
4	0.8114903937285938	0.8094540302808675	0.6371325010068466	0.6289131371831125	0.9146666666666666	0.283003300330033	0.26202622379986806	0.283003300330033
5	0.8201271445004452	0.8154309290615481	0.6616995569875151	0.6545377590473446	0.8842975206611571	0.35313531353135313	0.3134453737254571	0.35313531353135313
6	0.8262565143217706	0.818264910704463	0.6415626258558196	0.6335468420956967	0.9065656565656566	0.2962046204620462	0.27133370263390444	0.2962046204620462
8	0.8276320846089329	0.8217473944139342	0.6645187273459525	0.6574255478262224	0.8859470468431772	0.3589108910891089	0.3192592068431541	0.3589108910891089
9	0.8313657290197941	0.8241375492016869	0.693515908175594	0.687588123485834	0.8690671031096563	0.4381188118811881	0.3795445329007747	0.4381188118811881
10	0.8431291594934474	0.8382650816782288	0.7196939186467982	0.7148820605900086	0.8553719008264463	0.5123762376237624	0.4338015156131746	0.5123762376237624
11	0.8535004660969636	0.8472722992504644	0.7466774063632703	0.7432500331071659	0.8354430379746836	0.599009900990099	0.48971678395591556	0.599009900990099
12	0.8562249911065065	0.8477895458689854	0.743052758759565	0.7396329129372419	0.8298850574712644	0.5957095709570958	0.48242541148733986	0.5957095709570958
13	0.8636020466720157	0.8560637467658645	0.7321788159484495	0.7276708394678963	0.8612945838837517	0.5379537953795379	0.45934410566397044	0.5379537953795379
14	0.8699758252772563	0.8643825388464463	0.7486910994764397	0.7450254860261794	0.8483412322274881	0.5907590759075908	0.4935290102746085	0.5907590759075908
15	0.871920708986713	0.8668405378262298	0.7547321788159485	0.7511561541677378	0.8534583821805393	0.6006600660066007	0.5057895763766851	0.6006600660066007
16	0.8803133755547073	0.8744048614478852	0.7652033830044301	0.7621503299031713	0.8467475192943771	0.6336633663366337	0.5273809963012287	0.6336633663366337
17	0.8842953237101838	0.876823669073544	0.765606121627064	0.7624288195932103	0.8523489932885906	0.6287128712871287	0.5280734858148316	0.6287128712871287
18	0.8880270206406952	0.8820459716912958	0.7958115183246073	0.7944609763887482	0.8254847645429363	0.7376237623762376	0.5903804160553516	0.7376237623762376
19	0.8882616920228608	0.8820262668150448	0.7853403141361257	0.7832944486423465	0.8358061325420376	0.6971947194719472	0.56877823557491	0.6971947194719472
20	0.8904081399485346	0.8845409832926461	0.7962142569472412	0.7946820154084645	0.831766917293233	0.7301980198019802	0.5910391735879371	0.7301980198019802
21	0.8906272314879009	0.8852093709483895	0.7994361659283126	0.7978291436539405	0.8380681818181818	0.7301980198019802	0.5974431096786795	0.7301980198019802
22	0.8947685484520127	0.8877003709835951	0.8082964156262585	0.8072114548197542	0.8315315315315316	0.7615511551155115	0.615625424812497	0.7615511551155115
26	0.8949954299127788	0.8924099694397287	0.8002416431735804	0.7979456678948775	0.8638211382113821	0.7013201320132013	0.5985045568765216	0.7013201320132013
29	0.9032456058351704	0.8991113474430809	0.8183648811921064	0.8180037417589123	0.8210970464135021	0.8028052805280528	0.6363365051467682	0.8028052805280528
31	0.9033501206139496	0.8947095419016483	0.8211840515505437	0.8220022434973631	0.7935779816513762	0.8564356435643564	0.6428227079396922	0.8564356435643564
34	0.9069724340648069	0.8987925314599801	0.8231977446637132	0.8237393959694946	0.8021892103205629	0.8465346534653465	0.6466490991316616	0.8465346534653465
38	0.9079682456837345	0.902055411954903	0.8240032219089811	0.8237601690932272	0.8237259816207184	0.8135313531353136	0.647706394018998	0.8135313531353136
51	0.9138350302378783	0.9101526749474086	0.8284333467579541	0.8275512641744112	0.8477876106194691	0.7904290429042904	0.6561328658097714	0.7904290429042904
55	0.9161957010020435	0.9087656844295933	0.8328634716069271	0.8319743166291452	0.8529672276350753	0.7945544554455446	0.6650056388038128	0.7945544554455446
62	0.9184067403593231	0.9109153715194616	0.8385018123238018	0.8384584524542147	0.8331963845521775	0.8366336633663366	0.676852095564097	0.8366336633663366
96	0.9204055043584611	0.91111868801448	0.8517921868707209	0.8514403564668032	0.856418918918919	0.8366336633663366	0.7032578041680253	0.8366336633663366
192	0.920894321926292	0.9150203470556539	0.8348771647200967	0.834305126027945	0.8450946643717728	0.8102310231023102	0.6692510674298576	0.8102310231023102
196	0.9212760280748766	0.9159116447858612	0.838099073701168	0.8377778080719165	0.8409090909090909	0.8242574257425742	0.6758662478957541	0.8242574257425742
